orthogroup_id	no_sequences	no_species	avg_seq_length	representative_seqid	representative_seqid_length	num_representative_hits	is_best_representative_seq	best_strata	best_strata_taxa	best_strata_total_species	best_strata_species_in_OG	best_strata_species_in_OG_proportion_total	non-strata_taxa_in_analysis	non-strata_taxa_expectedHDF_false	non-strata_taxa_expectedHDF_ambiguous	non-strata_taxa_expectedHDF_true	non-strata_taxa_expectedHDF_false_proportion	non-strata_taxa_expectedHDF_ambiguous_proportion	non-strata_taxa_expectedHDF_true_proportion	strata_nonOG_taxa_in_analysis	strata_nonOG_taxa_expectedHDF_false	strata_nonOG_taxa_expectedHDF_ambiguous	strata_nonOG_taxa_expectedHDF_true	strata_nonOG_taxa_expectedHDF_false_proportion	strata_nonOG_taxa_expectedHDF_ambiguous_proportion	strata_nonOG_taxa_expectedHDF_true_proportion	designation
OG0028100	10	8	481.00	Calvadosia_cruxmelitensis_NANAv1___HAHC01035589.1.p1	768	10	yes	phylum	Cnidaria	118	8	6.7700	11	0	11	0	0	100	0	101	0	99	2	0	98.0198	1.9802	Light-Shared
OG0031900	9	9	480.67	Millepora_squarrosa_PRUSv1___GFGU01070670.1.p1	650	9	yes	phylum	Cnidaria	118	9	7.6200	11	0	11	0	0	100	0	100	30	70	0	30	70	0	Light-Shared
OG0035800	9	8	284.67	Millepora_sp_RR-2016_PRUSv1___GFGV01384382.1.p1	109	6	yes	order	Anthoathecata	13	8	61.5300	107	0	14	93	0	13.0841	86.9159	5	4	1	0	80	20	0	Light-Shared
OG0037200	8	3	110.00	Xenia_sp_CTEAv1___Xe_018362-T1	226	5	yes	phylum	Cnidaria	118	3	2.5400	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Light-Shared
OG0044000	7	5	155.43	Pocillopora_verrucosa_RSSAv1___g22328.t1	143	4	yes	subclass	Hexacorallia	73	5	6.8400	50	0	0	50	0	0	100	65	56	6	3	86.1538	9.23077	4.61538	Light-Shared
OG0044600	7	5	393.86	Scolanthus_callimorphus_CRFRv1___37146.1	383	7	yes	class	Anthozoa	82	5	6.0900	42	0	12	30	0	28.5714	71.4286	73	36	36	1	49.3151	49.3151	1.36986	Light-Shared
OG0049500	7	3	320.29	Hydra_vulgaris_MIJPv3___XP_047145387.1	216	7	yes	genus	Hydra	3	3	100.0000	117	0	117	0	0	100	0	0	0	0	0	NA	NA	NA	Light-Shared
OG0051500	6	3	167.33	Corallium_rubrum_MRFRv1___Contig_11554.p1	187	3	no	class	Anthozoa	82	3	3.6500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0051600	6	3	132.17	Hydra_vulgaris_MIJPv3___XP_047145896.1	271	6	yes	phylum	Cnidaria	118	3	2.5400	11	0	11	0	0	100	0	106	15	91	0	14.1509	85.8491	0	Light-Shared
OG0055600	6	3	196.33	Hydra_vulgaris_MIJPv3___XP_047129211.1	149	6	yes	genus	Hydra	3	3	100.0000	117	0	0	117	0	0	100	0	0	0	0	NA	NA	NA	Light-Shared
OG0057500	6	2	299.17	Xenia_sp_CTEAv1___Xe_020367-T1	426	6	yes	order	Alcyonacea	7	2	28.5700	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0058200	6	1	232.83	Xenia_sp_CTEAv1___Xe_001436-T1	319	6	yes	tax_id	86540	1	1	100.0000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Light-Shared
OG0060200	5	2	110.20	Xenia_sp_CTEAv1___Xe_003634-T1	103	5	yes	order	Alcyonacea	7	2	28.5700	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Light-Shared
OG0067300	4	2	520.25	Stylophora_pistillata_GAJOv1___14410	344	4	yes	phylum	Cnidaria	118	2	1.6900	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Light-Shared
OG0069500	4	4	658.50	Xenia_sp_CTEAv1___Xe_011417-T1	636	4	yes	subclass	Octocorallia	9	4	44.4400	112	0	0	112	0	0	100	4	2	2	0	50	50	0	Dark-Restricted
OG0071400	4	2	298.50	Hydra_vulgaris_MIJPv3___XP_047145891.1	415	4	yes	genus	Hydra	3	2	66.6600	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Light-Restricted
OG0076000	4	3	201.75	Pocillopora_damicornis_SIPAv1___00006423-RA	141	4	yes	subfamily	NA	127	3	2.3600	2	0	2	0	0	100	0	115	7	108	0	6.08696	93.913	0	Dark-Restricted
OG0078300	3	3	208.00	Nematostella_vectensis_RRUSv1___NVEC200_013028_1.1	318	3	yes	suborder	NA	37	3	8.1000	86	1	13	72	1.16279	15.1163	83.7209	31	2	3	26	6.45161	9.67742	83.871	Dark-Restricted
OG0078400	3	3	180.33	Actinia_equina_RHUKv1___evm.utg791.53	177	2	yes	suborder	NA	37	3	8.1000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0086000	3	2	328.00	Hydra_vulgaris_MIJPv3___XP_002162199.2	274	3	yes	genus	Hydra	3	2	66.6600	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Light-Shared
OG0091200	3	1	114.33	Nematostella_vectensis_RRUSv1___NVEC200_006665_1.1	118	3	yes	tax_id	45351	1	1	100.0000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Light-Restricted
OG0095700	3	1	183.33	Xenia_sp_CTEAv1___Xe_001868-T1	211	3	yes	tax_id	86540	1	1	100.0000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Light-Shared
OG0097100	2	2	185.50	Nematostella_vectensis_RRUSv1___NVEC200_009387_1.1	179	2	yes	suborder	NA	37	2	5.4000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0102400	2	2	434.00	Nematostella_vectensis_RRUSv1___NVEC200_012581_1.1	754	2	yes	suborder	NA	37	2	5.4000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Light-Restricted
OG0106200	2	2	126.00	Xenia_sp_CTEAv1___Xe_016318-T1	124	2	yes	order	Alcyonacea	7	2	28.5700	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0112800	2	2	332.00	Hydra_vulgaris_MIJPv3___XP_047142681.1	389	2	yes	genus	Hydra	3	2	66.6600	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Light-Restricted
OG0113000	2	1	136.50	Hydra_vulgaris_MIJPv3___XP_047137935.1	128	2	yes	tax_id	6087	1	1	100.0000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0123900	2	2	138.50	Xenia_sp_CTEAv1___Xe_003566-T1	156	2	yes	order	Alcyonacea	7	2	28.5700	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0124000	2	2	97.00	Xenia_sp_CTEAv1___Xe_007071-T1	114	2	yes	order	Alcyonacea	7	2	28.5700	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Light-Restricted
OG0137100	2	1	93.00	Xenia_sp_CTEAv1___Xe_007222-T1	96	2	yes	tax_id	86540	1	1	100.0000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Light-Restricted
OG0137200	2	1	91.50	Xenia_sp_CTEAv1___Xe_021555-T1	113	2	yes	tax_id	86540	1	1	100.0000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0224200	1	1	194.00	Hydra_vulgaris_MIJPv3___XP_047123549.1	194	1	yes	tax_id	6087	1	1	100.0000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0224300	1	1	361.00	Hydra_vulgaris_MIJPv3___XP_047135812.1	361	1	yes	tax_id	6087	1	1	100.0000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Light-Shared
OG0224400	1	1	147.00	Hydra_vulgaris_MIJPv3___XP_047144440.1	147	1	yes	tax_id	6087	1	1	100.0000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0258700	1	1	119.00	Nematostella_vectensis_RRUSv1___NVEC200_011434_1.1	119	1	yes	tax_id	45351	1	1	100.0000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0258800	1	1	255.00	Nematostella_vectensis_RRUSv1___NVEC200_002611_1.1	255	1	yes	tax_id	45351	1	1	100.0000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0258900	1	1	137.00	Nematostella_vectensis_RRUSv1___NVEC200_014536_1.1	137	1	yes	tax_id	45351	1	1	100.0000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0259000	1	1	228.00	Nematostella_vectensis_RRUSv1___NVEC200_003844_1.1	228	1	yes	tax_id	45351	1	1	100.0000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0304500	1	1	93.00	Stylophora_pistillata_GAJOv1___10133	93	1	yes	tax_id	50429	1	1	100.0000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0304600	1	1	66.00	Stylophora_pistillata_GAJOv1___19289	66	1	yes	tax_id	50429	1	1	100.0000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0304700	1	1	281.00	Stylophora_pistillata_GAJOv1___25133	281	1	yes	tax_id	50429	1	1	100.0000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0318500	1	1	203.00	Xenia_sp_CTEAv1___Xe_001292-T1	203	1	yes	tax_id	86540	1	1	100.0000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0318600	1	1	160.00	Xenia_sp_CTEAv1___Xe_003113-T1	160	1	yes	tax_id	86540	1	1	100.0000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0318700	1	1	136.00	Xenia_sp_CTEAv1___Xe_005687-T1	136	1	yes	tax_id	86540	1	1	100.0000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0318800	1	1	102.00	Xenia_sp_CTEAv1___Xe_007582-T1	102	1	yes	tax_id	86540	1	1	100.0000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0318900	1	1	89.00	Xenia_sp_CTEAv1___Xe_008961-T1	89	1	yes	tax_id	86540	1	1	100.0000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0319000	1	1	116.00	Xenia_sp_CTEAv1___Xe_011056-T1	116	1	yes	tax_id	86540	1	1	100.0000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Light-Shared
OG0319100	1	1	92.00	Xenia_sp_CTEAv1___Xe_013404-T1	92	1	yes	tax_id	86540	1	1	100.0000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0319200	1	1	101.00	Xenia_sp_CTEAv1___Xe_015725-T1	101	1	yes	tax_id	86540	1	1	100.0000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0319300	1	1	221.00	Xenia_sp_CTEAv1___Xe_017710-T1	221	1	yes	tax_id	86540	1	1	100.0000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0319400	1	1	113.00	Xenia_sp_CTEAv1___Xe_019423-T1	113	1	yes	tax_id	86540	1	1	100.0000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0319500	1	1	103.00	Xenia_sp_CTEAv1___Xe_021507-T1	103	1	yes	tax_id	86540	1	1	100.0000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0319600	1	1	469.00	Xenia_sp_CTEAv1___Xe_023664-T1	469	1	yes	tax_id	86540	1	1	100.0000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0319700	1	1	110.00	Xenia_sp_CTEAv1___Xe_026567-T1	110	1	yes	tax_id	86540	1	1	100.0000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0319800	1	1	104.00	Xenia_sp_CTEAv1___Xe_029073-T1	104	1	yes	tax_id	86540	1	1	100.0000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0000001	25767	113	288.25	Aurelia_aurita_ALTOv1___scaffold79.g8.t1	2218	17648	yes	kingdom	Metazoa	127	113	88.9700	2	2	0	0	100	0	0	5	5	0	0	100	0	0	Light-Shared
OG0000101	2314	120	779.26	Montastrea_cavernosa_FGUSv2___20991-RA	1826	1470	yes	clade	Opisthokonta	129	120	93.0200	0	0	0	0	NA	NA	NA	0	0	0	0	NA	NA	NA	Light-Shared
OG0000201	1542	99	235.66	Paramuricea_clavata_CTESv1___041990P1	343	1434	yes	kingdom	Metazoa	127	99	77.9500	2	2	0	0	100	0	0	19	19	0	0	100	0	0	Light-Shared
OG0000301	1148	81	298.84	Platygyra_sinensis_SDTHv1___evm.model.contig_7584.11	345	1078	yes	kingdom	Metazoa	127	81	63.7700	2	2	0	0	100	0	0	37	37	0	0	100	0	0	Light-Shared
OG0000401	893	108	247.78	Astreopora_myriophthalma_SLJPv2___sc0000015.g0166.t1	548	839	yes	clade	Opisthokonta	129	108	83.7200	0	0	0	0	NA	NA	NA	12	3	6	3	25	50	25	Light-Shared
OG0000501	767	115	285.97	Porites_lobata_NAPFv3___00033047	1754	740	yes	clade	Opisthokonta	129	115	89.1400	0	0	0	0	NA	NA	NA	5	5	0	0	100	0	0	Light-Shared
OG0000601	664	120	161.46	Renilla_muelleri_FLUSv1___g14131.t1	382	588	yes	clade	Opisthokonta	129	120	93.0200	0	0	0	0	NA	NA	NA	0	0	0	0	NA	NA	NA	Light-Shared
OG0000701	582	68	340.47	Acropora_hyacinthus_SLJPv1___s0258.g4.t1	1527	554	yes	phylum	Cnidaria	118	68	57.6200	11	0	11	0	0	100	0	41	31	10	0	75.6098	24.3902	0	Light-Shared
OG0000801	530	118	745.02	Actinia_equina_RHUKv1___evm.utg370.88	3022	453	yes	clade	Opisthokonta	129	118	91.4700	0	0	0	0	NA	NA	NA	2	2	0	0	100	0	0	Light-Shared
OG0000901	481	102	350.85	Goniastrea_aspera_REEFv1___m3.27656.m1	494	477	yes	clade	Opisthokonta	129	102	79.0600	0	0	0	0	NA	NA	NA	18	18	0	0	100	0	0	Light-Shared
OG0001001	443	111	516.48	Acropora_muricata_SLJPv1___s0030.g57.t2	821	433	yes	clade	Opisthokonta	129	111	86.0400	0	0	0	0	NA	NA	NA	9	9	0	0	100	0	0	Light-Shared
OG0001101	411	117	1042.16	Montipora_capitata_KBHIv3___RNAseq.g33048.t1	4952	408	yes	clade	Opisthokonta	129	117	90.6900	0	0	0	0	NA	NA	NA	3	3	0	0	100	0	0	Light-Shared
OG0001201	384	117	440.01	Xenia_sp_CTEAv1___Xe_002635-T1	2748	381	yes	clade	Opisthokonta	129	117	90.6900	0	0	0	0	NA	NA	NA	3	3	0	0	100	0	0	Light-Shared
OG0001301	363	117	382.41	Hydra_oligactis_GNCHv1___GHUC01005958.1.p1	446	351	yes	clade	Opisthokonta	129	117	90.6900	0	0	0	0	NA	NA	NA	3	3	0	0	100	0	0	Light-Shared
OG0001401	345	110	862.97	Acropora_gemmifera_SLJPv1___s0139.g48.t2	3485	335	yes	kingdom	Metazoa	127	110	86.6100	2	2	0	0	100	0	0	8	8	0	0	100	0	0	Light-Shared
OG0001501	328	116	232.68	Polypodium_hydriforme_OKUSv1___GBGH01003642.1.p1	223	328	yes	clade	Opisthokonta	129	116	89.9200	0	0	0	0	NA	NA	NA	4	4	0	0	100	0	0	Light-Shared
OG0001601	315	102	308.50	Paramuricea_clavata_CTESv1___063122P1	666	260	yes	clade1	Eumetazoa	123	102	82.9200	6	1	5	0	16.6667	83.3333	0	12	9	3	0	75	25	0	Light-Shared
OG0001701	301	63	519.09	Galaxea_fascicularis_REEFv1___m1.15902.m1	566	277	yes	subclass	Hexacorallia	73	63	86.3000	50	0	0	50	0	0	100	7	5	2	0	71.4286	28.5714	0	Light-Shared
OG0001801	289	119	431.04	Xestospongia_testudinaria_RSSAv1___maker-XT_scaffold27383-BLASTX-gene-0.3-mRNA-1	503	283	yes	clade	Opisthokonta	129	119	92.2400	0	0	0	0	NA	NA	NA	1	1	0	0	100	0	0	Light-Shared
OG0001901	279	100	247.75	Fungia_spp_REEFv1___m4.6622.m1	446	278	yes	clade	Opisthokonta	129	100	77.5100	0	0	0	0	NA	NA	NA	20	20	0	0	100	0	0	Light-Shared
OG0002001	269	70	349.45	Stylophora_pistillata_GAJOv1___1830	1411	253	yes	kingdom	Metazoa	127	70	55.1100	2	0	0	2	0	0	100	48	5	31	12	10.4167	64.5833	25	Light-Shared
OG0002101	259	113	433.32	Porpita_porpita_YOJPv1___GHBA01056084.1.p1	471	255	yes	clade	Opisthokonta	129	113	87.5900	0	0	0	0	NA	NA	NA	7	7	0	0	100	0	0	Light-Shared
OG0002201	251	116	374.77	Podocoryna_carnea_NANAv1___GBEH01158079.1.p1	118	250	yes	clade	Opisthokonta	129	116	89.9200	0	0	0	0	NA	NA	NA	4	4	0	0	100	0	0	Light-Shared
OG0002301	243	117	539.96	Acropora_florida_SLJPv1___s0013.g87.t3	1242	229	yes	clade	Opisthokonta	129	117	90.6900	0	0	0	0	NA	NA	NA	3	3	0	0	100	0	0	Light-Shared
OG0002401	236	113	230.90	Turritopsis_sp_SK-2016_TBJPv1___IAAF01050624.1.p1	270	226	yes	clade	Opisthokonta	129	113	87.5900	0	0	0	0	NA	NA	NA	7	7	0	0	100	0	0	Light-Shared
OG0002501	231	115	463.24	Acropora_echinata_SLJPv1___s0012.g135.t1	1076	229	yes	clade	Opisthokonta	129	115	89.1400	0	0	0	0	NA	NA	NA	5	5	0	0	100	0	0	Light-Shared
OG0002601	225	118	405.64	Scolanthus_callimorphus_CRFRv1___18705.1	1412	223	yes	clade	Opisthokonta	129	118	91.4700	0	0	0	0	NA	NA	NA	2	2	0	0	100	0	0	Light-Shared
OG0002701	219	112	587.64	Acropora_awi_SLJPv1___s0016.g6.t2	1173	218	yes	clade	Opisthokonta	129	112	86.8200	0	0	0	0	NA	NA	NA	8	8	0	0	100	0	0	Light-Shared
OG0002801	215	114	419.43	Dendronephthya_gigantea_SJKRv1___XP_028414304.1	627	183	yes	clade	Opisthokonta	129	114	88.3700	0	0	0	0	NA	NA	NA	6	5	1	0	83.3333	16.6667	0	Light-Shared
OG0002901	210	109	669.77	Acropora_acuminata_SLJPv1___s0082.g33.t4	1670	195	yes	clade	Opisthokonta	129	109	84.4900	0	0	0	0	NA	NA	NA	11	10	1	0	90.9091	9.09091	0	Light-Shared
OG0003001	206	111	326.98	Porites_evermanni_NAPFv1___00034939	549	100	yes	clade	Opisthokonta	129	111	86.0400	0	0	0	0	NA	NA	NA	9	6	1	2	66.6667	11.1111	22.2222	Light-Shared
OG0003101	203	119	603.47	Amplexidiscus_fenestrafer_MSMEv1___evm.model.scaffold_119.22	1268	201	yes	clade	Opisthokonta	129	119	92.2400	0	0	0	0	NA	NA	NA	1	1	0	0	100	0	0	Light-Shared
OG0003201	200	115	443.55	Monosiga_brevicollis_CCBMv1___XP_001744093.1	521	187	yes	clade	Opisthokonta	129	115	89.1400	0	0	0	0	NA	NA	NA	5	5	0	0	100	0	0	Light-Shared
OG0003301	197	117	465.82	Pocillopora_acuta_KBHIv2___TS.g6360.t1	806	197	yes	clade	Opisthokonta	129	117	90.6900	0	0	0	0	NA	NA	NA	3	3	0	0	100	0	0	Light-Shared
OG0003401	194	110	478.62	Platygyra_sinensis_SDTHv1___evm.model.contig_34276.5	1791	168	yes	kingdom	Metazoa	127	110	86.6100	2	2	0	0	100	0	0	8	6	2	0	75	25	0	Light-Shared
OG0003501	190	115	156.13	Hydractinia_symbiolongicarpus_NEAOv1___2428.1	443	188	yes	clade	Opisthokonta	129	115	89.1400	0	0	0	0	NA	NA	NA	5	5	0	0	100	0	0	Light-Shared
OG0003601	188	107	152.61	Stylissa_carteri_RSSAv1___maker-SC_scaffold69690-augustus-gene-0.43-mRNA-1	183	188	yes	clade	Opisthokonta	129	107	82.9400	0	0	0	0	NA	NA	NA	13	13	0	0	100	0	0	Light-Shared
OG0003701	185	114	262.86	Podocoryna_carnea_NANAv1___GBEH01067677.1.p1	291	183	yes	clade	Opisthokonta	129	114	88.3700	0	0	0	0	NA	NA	NA	6	6	0	0	100	0	0	Light-Shared
OG0003801	182	58	163.11	Acropora_yongei_SLJPv1___s0146.g5.t4	434	182	yes	subclass	Hexacorallia	73	58	79.4500	50	0	0	50	0	0	100	12	0	1	11	0	8.33333	91.6667	Light-Shared
OG0003901	180	112	360.29	Orbicella_faveolata_NAPAv1___XP_020606627.1	631	180	yes	clade	Opisthokonta	129	112	86.8200	0	0	0	0	NA	NA	NA	8	8	0	0	100	0	0	Light-Shared
OG0004001	177	109	320.21	Xestospongia_testudinaria_RSSAv1___maker-XT_scaffold118766-augustus-gene-0.10-mRNA-1	280	134	yes	clade	Opisthokonta	129	109	84.4900	0	0	0	0	NA	NA	NA	11	0	10	1	0	90.9091	9.09091	Light-Shared
OG0004101	175	114	446.36	Acropora_nasuta_SLJPv1___s0162.g13.t5	745	173	yes	clade	Opisthokonta	129	114	88.3700	0	0	0	0	NA	NA	NA	6	6	0	0	100	0	0	Light-Shared
OG0004201	173	111	682.92	Corynactis_australis_JBAUv1___GELM01070312.1.p1	1334	163	yes	clade	Opisthokonta	129	111	86.0400	0	0	0	0	NA	NA	NA	9	8	1	0	88.8889	11.1111	0	Light-Shared
OG0004301	170	111	421.28	Pocillopora_damicornis_SIPAv1___00010474-RA	638	169	yes	clade	Opisthokonta	129	111	86.0400	0	0	0	0	NA	NA	NA	9	9	0	0	100	0	0	Light-Shared
OG0004401	169	92	944.82	Paramuricea_clavata_CTESv1___036778P2	1544	140	yes	clade	Opisthokonta	129	92	71.3100	0	0	0	0	NA	NA	NA	28	1	2	25	3.57143	7.14286	89.2857	Light-Shared
OG0004501	167	105	857.25	Xestospongia_testudinaria_RSSAv1___maker-XT_scaffold191348-augustus-gene-0.3-mRNA-1	232	139	yes	clade	Opisthokonta	129	105	81.3900	0	0	0	0	NA	NA	NA	15	15	0	0	100	0	0	Light-Shared
OG0004601	165	112	308.24	Velella_velella_OKJPv1___GHAZ01151365.1.p1	107	164	yes	clade	Opisthokonta	129	112	86.8200	0	0	0	0	NA	NA	NA	8	2	6	0	25	75	0	Light-Shared
OG0004701	163	109	440.42	Aurelia_aurita_ALTOv1___scaffold137.g67.t1	662	163	yes	kingdom	Metazoa	127	109	85.8200	2	2	0	0	100	0	0	9	9	0	0	100	0	0	Light-Shared
OG0004901	160	103	488.52	Acropora_microphthalma_SLJPv1___s0239.g12.t5	1077	158	yes	clade	Opisthokonta	129	103	79.8400	0	0	0	0	NA	NA	NA	17	17	0	0	100	0	0	Light-Shared
OG0005001	158	51	352.00	Pocillopora_meandrina_KBHIv1___RNAseq.g5254.t1	535	109	yes	subclass	Hexacorallia	73	51	69.8600	50	0	0	50	0	0	100	19	6	10	3	31.5789	52.6316	15.7895	Light-Shared
OG0005101	156	107	410.29	Haliclystus_sanjuanensis_SJUSv1___HAHB01063366.1.p1	511	151	yes	clade	Opisthokonta	129	107	82.9400	0	0	0	0	NA	NA	NA	13	13	0	0	100	0	0	Light-Shared
OG0005201	155	109	254.05	Salpingoeca_rosetta_HIUSv1___XP_004994829.1	741	155	yes	clade	Opisthokonta	129	109	84.4900	0	0	0	0	NA	NA	NA	11	11	0	0	100	0	0	Light-Shared
OG0005301	154	108	446.01	Rhodactis_indosinensis_NATWv1___GELO01056061.1.p1	615	142	yes	clade	Opisthokonta	129	108	83.7200	0	0	0	0	NA	NA	NA	12	11	1	0	91.6667	8.33333	0	Light-Shared
OG0005401	152	90	372.55	Pocillopora_verrucosa_RSSAv1___g26423.t1	967	142	yes	kingdom	Metazoa	127	90	70.8600	2	0	2	0	0	100	0	28	7	19	2	25	67.8571	7.14286	Light-Shared
OG0005501	150	97	554.80	Pocillopora_acuta_KBHIv2___TS.g4594.t1	893	148	yes	phylum	Cnidaria	118	97	82.2000	11	11	0	0	100	0	0	12	12	0	0	100	0	0	Light-Shared
OG0005601	149	110	294.85	Madracis_auretenra_REEFv1___35307	102	146	yes	clade	Opisthokonta	129	110	85.2700	0	0	0	0	NA	NA	NA	10	8	2	0	80	20	0	Light-Shared
OG0005701	147	109	255.92	Favia_sp_REEFv1___19604	284	137	yes	clade	Opisthokonta	129	109	84.4900	0	0	0	0	NA	NA	NA	11	11	0	0	100	0	0	Light-Shared
OG0005801	146	107	506.41	Astreopora_myriophthalma_SLJPv2___sc0000002.g0101.t1	999	140	yes	clade	Opisthokonta	129	107	82.9400	0	0	0	0	NA	NA	NA	13	8	4	1	61.5385	30.7692	7.69231	Light-Shared
OG0005901	144	62	209.01	Pocillopora_damicornis_SIPAv1___00008978-RA	400	143	yes	phylum	Cnidaria	118	62	52.5400	11	0	7	4	0	63.6364	36.3636	47	18	27	2	38.2979	57.4468	4.25532	Light-Shared
OG0006001	143	103	343.07	Porpita_porpita_YOJPv1___GHBA01058756.1.p1	435	143	yes	kingdom	Metazoa	127	103	81.1000	2	2	0	0	100	0	0	15	15	0	0	100	0	0	Light-Shared
OG0006101	141	112	408.72	Pocillopora_verrucosa_RSSAv1___g17123.t1	626	140	yes	clade	Opisthokonta	129	112	86.8200	0	0	0	0	NA	NA	NA	8	8	0	0	100	0	0	Light-Shared
OG0006201	140	96	548.15	Acropora_cytherea_SLJPv1___s0135.g43.t2	818	119	yes	clade1	Eumetazoa	123	96	78.0400	6	0	6	0	0	100	0	18	14	2	2	77.7778	11.1111	11.1111	Light-Shared
OG0006301	138	93	663.22	Lucernaria_quadricornis_AIUSv1___HAHD01017441.1.p1	121	128	yes	phylum	Cnidaria	118	93	78.8100	11	0	6	5	0	54.5455	45.4545	16	5	9	2	31.25	56.25	12.5	Light-Shared
OG0006401	137	105	452.75	Discosoma_sp_MSMEv1___evm.model.scaffold_43.37	2629	135	yes	clade1	Eumetazoa	123	105	85.3600	6	0	6	0	0	100	0	9	5	2	2	55.5556	22.2222	22.2222	Light-Shared
OG0006501	135	102	271.67	Monosiga_brevicollis_CCBMv1___XP_001750234.1	417	132	yes	clade	Opisthokonta	129	102	79.0600	0	0	0	0	NA	NA	NA	18	15	1	2	83.3333	5.55556	11.1111	Light-Shared
OG0006601	134	88	844.29	Porites_australiensis_SLJPv1___s0347.g24.t2	1590	131	yes	kingdom	Metazoa	127	88	69.2900	2	2	0	0	100	0	0	30	30	0	0	100	0	0	Light-Shared
