orthogroup_id	no_sequences	no_species	avg_seq_length	representative_seqid	representative_seqid_length	num_representative_hits	is_best_representative_seq	best_strata	best_strata_taxa	best_strata_total_species	best_strata_species_in_OG	best_strata_species_in_OG_proportion_total	non.strata_taxa_in_analysis	non.strata_taxa_expectedHDF_false	non.strata_taxa_expectedHDF_ambiguous	non.strata_taxa_expectedHDF_true	non.strata_taxa_expectedHDF_false_proportion	non.strata_taxa_expectedHDF_ambiguous_proportion	non.strata_taxa_expectedHDF_true_proportion	strata_nonOG_taxa_in_analysis	strata_nonOG_taxa_expectedHDF_false	strata_nonOG_taxa_expectedHDF_ambiguous	strata_nonOG_taxa_expectedHDF_true	strata_nonOG_taxa_expectedHDF_false_proportion	strata_nonOG_taxa_expectedHDF_ambiguous_proportion	strata_nonOG_taxa_expectedHDF_true_proportion	designation
OG0057308	6	3	101.67	Porites_compressa_KBHIv1___TS.g18950.t1	77	6	yes	order	Scleractinia	59	3	5.08	61	12	41	8	19.6721	67.2131	13.1148	56	56	0	0	100	0	0	Dark-Restricted
OG0057311	6	4	204.17	Porites_lutea_OIAUv1.1___m8.33505.m1	180	6	yes	order	Scleractinia	59	4	6.77	61	0	0	61	0	0	100	55	0	4	51	0	7.27273	92.7273	Dark-Restricted
OG0057326	6	4	99	Pocillopora_damicornis_SIPAv1___00021120-RA	165	6	yes	order	Scleractinia	59	4	6.77	61	0	61	0	0	100	0	55	13	42	0	23.6364	76.3636	0	Dark-Restricted
OG0057335	6	6	101.83	Porites_evermanni_NAPFv1___00023997	123	6	yes	order	Scleractinia	59	6	10.16	61	0	61	0	0	100	0	53	4	49	0	7.54717	92.4528	0	Dark-Restricted
OG0057341	6	5	107.33	Porites_rus_NAIDv1___11277_t	127	6	yes	order	Scleractinia	59	5	8.47	61	0	5	56	0	8.19672	91.8033	54	6	47	1	11.1111	87.037	1.85185	Dark-Restricted
OG0057382	6	6	1040.83	Orbicella_faveolata_NAPAv1___XP_020609418.1	555	6	yes	order	Scleractinia	59	6	10.16	61	1	1	59	1.63934	1.63934	96.7213	53	20	8	25	37.7358	15.0943	47.1698	Dark-Restricted
OG0057383	6	6	333.67	Porites_australiensis_SLJPv1___s0196.g22.t1	606	5	yes	order	Scleractinia	59	6	10.16	61	0	61	0	0	100	0	53	0	53	0	0	100	0	Dark-Restricted
OG0057518	6	5	150.67	Platygyra_sinensis_SDTHv1___evm.model.contig_59676.6	196	6	yes	order	Scleractinia	59	5	8.47	61	2	4	55	3.27869	6.55738	90.1639	54	23	31	0	42.5926	57.4074	0	Dark-Restricted
OG0057521	6	5	208.83	Platygyra_sinensis_SDTHv1___evm.model.contig_22121.10	225	6	yes	order	Scleractinia	59	5	8.47	61	1	5	55	1.63934	8.19672	90.1639	54	18	36	0	33.3333	66.6667	0	Dark-Restricted
OG0057523	6	4	206.17	Porites_lobata_REEFv1___9020	106	3	yes	order	Scleractinia	59	4	6.77	61	0	2	59	0	3.27869	96.7213	55	6	42	7	10.9091	76.3636	12.7273	Dark-Restricted
OG0057525	6	5	245	Porites_rus_NAIDv1___24688_t	235	6	yes	order	Scleractinia	59	5	8.47	61	12	49	0	19.6721	80.3279	0	54	54	0	0	100	0	0	Dark-Restricted
OG0057526	6	6	251.5	Pocillopora_meandrina_KBHIv1___RNAseq.g22385.t1	301	6	yes	order	Scleractinia	59	6	10.16	61	0	61	0	0	100	0	53	5	48	0	9.43396	90.566	0	Dark-Restricted
OG0057527	6	5	169.33	Pocillopora_acuta_KBHIv2___RNAseq.2597_t	235	6	yes	order	Scleractinia	59	5	8.47	61	1	60	0	1.63934	98.3607	0	54	16	38	0	29.6296	70.3704	0	Dark-Restricted
OG0057529	6	4	275.33	Pocillopora_verrucosa_RSSAv1___g11469.t1	552	6	yes	order	Scleractinia	59	4	6.77	61	0	0	61	0	0	100	55	5	2	48	9.09091	3.63636	87.2727	Dark-Restricted
OG0057530	6	6	232.67	Porites_rus_NAIDv1___14112_t	218	6	yes	order	Scleractinia	59	6	10.16	61	0	61	0	0	100	0	53	6	47	0	11.3208	88.6792	0	Dark-Restricted
OG0057531	6	4	200.83	Platygyra_sinensis_SDTHv1___evm.model.contig_6639.2	431	6	yes	order	Scleractinia	59	4	6.77	61	0	2	59	0	3.27869	96.7213	55	14	10	31	25.4545	18.1818	56.3636	Dark-Restricted
OG0057532	6	6	303.67	Pocillopora_acuta_KBHIv2___RNAseq.g20656.t1	150	3	no	order	Scleractinia	59	6	10.16	61	0	61	0	0	100	0	53	4	49	0	7.54717	92.4528	0	Dark-Restricted
OG0057590	6	6	105.5	Pocillopora_meandrina_KBHIv1___RNAseq.g28767.t1	141	5	yes	order	Scleractinia	59	6	10.16	61	0	61	0	0	100	0	53	1	52	0	1.88679	98.1132	0	Dark-Restricted
OG0057662	6	3	122	Porites_rus_NAIDv1___110_t	126	6	yes	order	Scleractinia	59	3	5.08	61	1	11	49	1.63934	18.0328	80.3279	56	15	41	0	26.7857	73.2143	0	Dark-Restricted
OG0057669	6	6	111	Porites_rus_NAIDv1___2545_t	134	6	yes	order	Scleractinia	59	6	10.16	61	0	61	0	0	100	0	53	1	52	0	1.88679	98.1132	0	Dark-Restricted
OG0057871	6	5	180.33	Seriatopora_hystrix_REEFv1___78260	104	6	yes	order	Scleractinia	59	5	8.47	61	2	4	55	3.27869	6.55738	90.1639	54	21	32	1	38.8889	59.2593	1.85185	Dark-Restricted
OG0058336	5	3	151.8	Fungia_scutaria_REEFv1___8265	145	4	yes	order	Scleractinia	59	3	5.08	61	5	7	49	8.19672	11.4754	80.3279	56	54	2	0	96.4286	3.57143	0	Dark-Restricted
OG0058337	5	5	107.4	Porites_astreoides_BBBMv1___59380-RA	97	5	yes	order	Scleractinia	59	5	8.47	61	0	3	58	0	4.91803	95.082	54	0	52	2	0	96.2963	3.7037	Dark-Restricted
OG0058356	5	4	137.2	Porites_compressa_KBHIv1___RNAseq.g41581.t1	161	5	yes	order	Scleractinia	59	4	6.77	61	0	3	58	0	4.91803	95.082	55	14	39	2	25.4545	70.9091	3.63636	Dark-Restricted
OG0058386	5	5	71	Goniastrea_aspera_REEFv1___m3.23065.m1	37	5	yes	order	Scleractinia	59	5	8.47	61	0	55	6	0	90.1639	9.83607	54	0	54	0	0	100	0	Dark-Restricted
OG0058465	5	5	70.4	Pocillopora_damicornis_XSCSv1___transcript_HQ_P2_transcript19337_f3p0_1115_m.1183	69	5	yes	order	Scleractinia	59	5	8.47	61	12	33	16	19.6721	54.0984	26.2295	54	54	0	0	100	0	0	Dark-Restricted
OG0058484	5	5	79.4	Pocillopora_meandrina_KBHIv1___RNAseq.g25057.t1	85	3	yes	order	Scleractinia	59	5	8.47	61	0	61	0	0	100	0	54	8	46	0	14.8148	85.1852	0	Dark-Restricted
OG0058514	5	4	104.6	Porites_rus_NAIDv1___13061_t	120	4	yes	order	Scleractinia	59	4	6.77	61	0	0	61	0	0	100	55	2	3	50	3.63636	5.45455	90.9091	Dark-Restricted
OG0059332	5	5	223.2	Seriatopora_hystrix_REEFv1___88026	252	4	yes	order	Scleractinia	59	5	8.47	61	0	13	48	0	21.3115	78.6885	54	13	41	0	24.0741	75.9259	0	Dark-Restricted
OG0059338	5	5	310	Porites_evermanni_NAPFv1___00036858	326	5	yes	order	Scleractinia	59	5	8.47	61	2	59	0	3.27869	96.7213	0	54	49	5	0	90.7407	9.25926	0	Dark-Restricted
OG0059340	5	4	367.8	Montipora_cactus_SLJPv2___sc0000757.g0002.t1	701	3	yes	order	Scleractinia	59	4	6.77	61	0	0	61	0	0	100	55	3	25	27	5.45455	45.4545	49.0909	Dark-Restricted
OG0059350	5	4	101	Porites_compressa_KBHIv1___TS.g17455.t1	108	5	yes	order	Scleractinia	59	4	6.77	61	1	60	0	1.63934	98.3607	0	55	17	38	0	30.9091	69.0909	0	Dark-Restricted
OG0059369	5	5	117.8	Montastraea_cavernosa_REEFv1___25344	120	4	yes	order	Scleractinia	59	5	8.47	61	0	5	56	0	8.19672	91.8033	54	6	45	3	11.1111	83.3333	5.55556	Dark-Restricted
OG0059383	5	5	102	Porites_astreoides_BBBMv1___08890-RA	119	5	yes	order	Scleractinia	59	5	8.47	61	0	5	56	0	8.19672	91.8033	54	4	49	1	7.40741	90.7407	1.85185	Dark-Restricted
OG0059385	5	4	228	Porites_compressa_KBHIv1___RNAseq.g948.t1	296	5	yes	order	Scleractinia	59	4	6.77	61	0	61	0	0	100	0	55	5	50	0	9.09091	90.9091	0	Dark-Restricted
OG0059397	5	5	151	Seriatopora_hystrix_REEFv1___40903	168	5	yes	order	Scleractinia	59	5	8.47	61	6	44	11	9.83607	72.1311	18.0328	54	54	0	0	100	0	0	Dark-Restricted
OG0060365	5	4	157.8	Favia_sp_REEFv1___61482	122	5	yes	order	Scleractinia	59	4	6.77	61	0	61	0	0	100	0	55	5	50	0	9.09091	90.9091	0	Dark-Restricted
OG0060375	5	3	227.8	Montipora_efflorescens_SLJPv2___sc0000452.g0005.t1	240	3	yes	order	Scleractinia	59	3	5.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0060378	5	5	152.8	Montastrea_cavernosa_FGUSv2___07629-RA	173	5	yes	order	Scleractinia	59	5	8.47	61	0	6	55	0	9.83607	90.1639	54	5	49	0	9.25926	90.7407	0	Dark-Restricted
OG0060452	5	4	288.2	Favia_sp_REEFv1___41594	249	3	yes	order	Scleractinia	59	4	6.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0060462	5	5	173.4	Porites_evermanni_NAPFv1___00033481	188	5	yes	order	Scleractinia	59	5	8.47	61	59	2	0	96.7213	3.27869	0	54	54	0	0	100	0	0	Dark-Restricted
OG0060779	5	4	274.8	Montastraea_cavernosa_REEFv1___106677	144	5	yes	order	Scleractinia	59	4	6.77	61	0	2	59	0	3.27869	96.7213	55	8	17	30	14.5455	30.9091	54.5455	Dark-Restricted
OG0060789	5	4	115.2	Montastrea_cavernosa_FGUSv2___31346-RA	78	5	yes	order	Scleractinia	59	4	6.77	61	0	6	55	0	9.83607	90.1639	55	5	49	1	9.09091	89.0909	1.81818	Dark-Restricted
OG0060793	5	4	162.8	Platygyra_carnosus_REEFv1___44310	159	5	yes	order	Scleractinia	59	4	6.77	61	2	48	11	3.27869	78.6885	18.0328	55	3	52	0	5.45455	94.5455	0	Dark-Restricted
OG0060795	5	5	229.6	Porites_lobata_REEFv1___15791	439	5	yes	order	Scleractinia	59	5	8.47	61	1	7	53	1.63934	11.4754	86.8852	54	14	40	0	25.9259	74.0741	0	Dark-Restricted
OG0060800	5	5	122.8	Favia_sp_REEFv1___36364	150	5	yes	order	Scleractinia	59	5	8.47	61	0	61	0	0	100	0	54	6	48	0	11.1111	88.8889	0	Dark-Restricted
OG0060814	5	5	129	Pocillopora_cf_effusa_NAPFv3___00022955	137	5	yes	order	Scleractinia	59	5	8.47	61	0	59	2	0	96.7213	3.27869	54	9	45	0	16.6667	83.3333	0	Dark-Restricted
OG0060815	5	5	141.8	Montastrea_cavernosa_FGUSv2___15373-RA	184	5	yes	order	Scleractinia	59	5	8.47	61	6	55	0	9.83607	90.1639	0	54	54	0	0	100	0	0	Dark-Restricted
OG0060819	5	5	182.8	Seriatopora_hystrix_REEFv1___93541	113	4	yes	order	Scleractinia	59	5	8.47	61	0	6	55	0	9.83607	90.1639	54	10	43	1	18.5185	79.6296	1.85185	Dark-Restricted
OG0060824	5	4	455.4	Pseudodiploria_strigosa_REEFv1___1079	600	5	yes	order	Scleractinia	59	4	6.77	61	6	55	0	9.83607	90.1639	0	55	55	0	0	100	0	0	Dark-Restricted
OG0060832	5	5	224.8	Pocillopora_acuta_KBHIv2___RNAseq.7568_t	293	5	yes	order	Scleractinia	59	5	8.47	61	0	12	49	0	19.6721	80.3279	54	7	47	0	12.963	87.037	0	Dark-Restricted
OG0060835	5	3	196.8	Fungia_scutaria_REEFv1___30181	164	4	yes	order	Scleractinia	59	3	5.08	61	0	50	11	0	81.9672	18.0328	56	2	54	0	3.57143	96.4286	0	Dark-Restricted
OG0060836	5	3	243	Seriatopora_hystrix_REEFv1___11506	100	5	yes	order	Scleractinia	59	3	5.08	61	0	1	60	0	1.63934	98.3607	56	8	8	40	14.2857	14.2857	71.4286	Dark-Restricted
OG0060841	5	4	205.2	Fungia_scutaria_REEFv1___20638	211	5	yes	order	Scleractinia	59	4	6.77	61	0	2	59	0	3.27869	96.7213	55	6	19	30	10.9091	34.5455	54.5455	Dark-Restricted
OG0060845	5	5	90.4	Porites_compressa_KBHIv1___TS.g39171.t1	73	5	yes	order	Scleractinia	59	5	8.47	61	2	10	49	3.27869	16.3934	80.3279	54	47	7	0	87.037	12.963	0	Dark-Restricted
OG0060848	5	3	184	Platygyra_sinensis_SDTHv1___evm.model.contig_29925.2	311	4	yes	order	Scleractinia	59	3	5.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0060863	5	5	101.8	Pocillopora_damicornis_SIPAv1___00018735-RA	94	5	yes	order	Scleractinia	59	5	8.47	61	0	5	56	0	8.19672	91.8033	54	5	45	4	9.25926	83.3333	7.40741	Dark-Restricted
OG0060869	5	5	79.6	Montastrea_cavernosa_FGUSv2___12987-RA	94	5	yes	order	Scleractinia	59	5	8.47	61	1	5	55	1.63934	8.19672	90.1639	54	13	41	0	24.0741	75.9259	0	Dark-Restricted
OG0060887	5	5	85.4	Pocillopora_verrucosa_RSSAv1___g2146.t1	91	5	yes	order	Scleractinia	59	5	8.47	61	2	10	49	3.27869	16.3934	80.3279	54	21	33	0	38.8889	61.1111	0	Dark-Restricted
OG0060891	5	3	110.6	Goniastrea_aspera_REEFv1___m3.15965.m1	124	5	yes	order	Scleractinia	59	3	5.08	61	0	61	0	0	100	0	56	0	56	0	0	100	0	Dark-Restricted
OG0060895	5	5	139.2	Montastrea_cavernosa_FGUSv2___13055-RA	184	5	yes	order	Scleractinia	59	5	8.47	61	0	59	2	0	96.7213	3.27869	54	4	50	0	7.40741	92.5926	0	Dark-Restricted
OG0060896	5	4	125.4	Goniastrea_aspera_REEFv1___m3.12831.m1	143	5	yes	order	Scleractinia	59	4	6.77	61	0	5	56	0	8.19672	91.8033	55	4	50	1	7.27273	90.9091	1.81818	Dark-Restricted
OG0060902	5	4	101.8	Pocillopora_damicornis_SIPAv1___00019398-RA	134	5	yes	order	Scleractinia	59	4	6.77	61	6	6	49	9.83607	9.83607	80.3279	55	55	0	0	100	0	0	Dark-Restricted
OG0060909	5	3	114.4	Pocillopora_acuta_KBHIv2___RNAseq.g18884.t1	131	5	yes	order	Scleractinia	59	3	5.08	61	0	6	55	0	9.83607	90.1639	56	10	46	0	17.8571	82.1429	0	Dark-Restricted
OG0060910	5	5	171	Porites_australiensis_SLJPv1___s0098.g20.t2	208	5	yes	order	Scleractinia	59	5	8.47	61	0	61	0	0	100	0	54	4	50	0	7.40741	92.5926	0	Dark-Restricted
OG0060911	5	5	214	Porites_lobata_NAPFv3___00046387	233	5	yes	order	Scleractinia	59	5	8.47	61	0	61	0	0	100	0	54	5	49	0	9.25926	90.7407	0	Dark-Restricted
OG0060918	5	4	74.8	Porites_compressa_KBHIv1___TS.g10927.t1	112	5	yes	order	Scleractinia	59	4	6.77	61	0	61	0	0	100	0	55	1	54	0	1.81818	98.1818	0	Dark-Restricted
OG0060925	5	3	121.4	Pachyseris_speciosa_OIAUv0.12___0.1.m1.15329.m1	139	5	yes	order	Scleractinia	59	3	5.08	61	0	61	0	0	100	0	56	1	55	0	1.78571	98.2143	0	Dark-Restricted
OG0060941	5	5	102.6	Pocillopora_verrucosa_RSSAv1___g11486.t2	112	5	yes	order	Scleractinia	59	5	8.47	61	0	6	55	0	9.83607	90.1639	54	7	46	1	12.963	85.1852	1.85185	Dark-Restricted
OG0060942	5	3	97.8	Porites_astreoides_BBBMv1___29934-RA	111	4	yes	order	Scleractinia	59	3	5.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0060948	5	4	86.8	Pocillopora_acuta_KBHIv2___RNAseq.g27685.t1	139	5	yes	order	Scleractinia	59	4	6.77	61	0	61	0	0	100	0	55	0	55	0	0	100	0	Dark-Restricted
OG0060952	5	5	87.2	Porites_compressa_KBHIv1___RNAseq.g36605.t1	70	5	yes	order	Scleractinia	59	5	8.47	61	0	12	49	0	19.6721	80.3279	54	13	41	0	24.0741	75.9259	0	Dark-Restricted
OG0062860	5	5	91.4	Pocillopora_verrucosa_RSSAv1___g13904.t1	85	5	yes	order	Scleractinia	59	5	8.47	61	0	6	55	0	9.83607	90.1639	54	7	46	1	12.963	85.1852	1.85185	Dark-Restricted
OG0062865	5	4	127.8	Pseudodiploria_strigosa_REEFv1___26651	158	5	yes	order	Scleractinia	59	4	6.77	61	0	61	0	0	100	0	55	0	55	0	0	100	0	Dark-Restricted
OG0062872	5	4	166.4	Porites_lobata_NAPFv3___00008012	208	4	yes	order	Scleractinia	59	4	6.77	61	2	10	49	3.27869	16.3934	80.3279	55	20	35	0	36.3636	63.6364	0	Dark-Restricted
OG0062876	5	5	95.4	Montastraea_cavernosa_REEFv1___73087	100	5	yes	order	Scleractinia	59	5	8.47	61	0	12	49	0	19.6721	80.3279	54	5	49	0	9.25926	90.7407	0	Dark-Restricted
OG0062880	5	5	137.2	Pseudodiploria_strigosa_REEFv1___1063	140	5	yes	order	Scleractinia	59	5	8.47	61	2	59	0	3.27869	96.7213	0	54	24	30	0	44.4444	55.5556	0	Dark-Restricted
OG0062890	5	4	382.6	Porites_lobata_REEFv1___11146	395	5	yes	order	Scleractinia	59	4	6.77	61	2	10	49	3.27869	16.3934	80.3279	55	26	29	0	47.2727	52.7273	0	Dark-Restricted
OG0064773	5	4	173	Pocillopora_verrucosa_RSSAv1___g20682.t1	281	4	yes	order	Scleractinia	59	4	6.77	61	0	2	59	0	3.27869	96.7213	55	0	36	19	0	65.4545	34.5455	Dark-Restricted
OG0064780	5	3	124	Montastraea_cavernosa_REEFv1___77978	135	3	yes	order	Scleractinia	59	3	5.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0064803	5	5	155.6	Porites_rus_NAIDv1___19174_t	244	5	yes	order	Scleractinia	59	5	8.47	61	1	60	0	1.63934	98.3607	0	54	14	40	0	25.9259	74.0741	0	Dark-Restricted
OG0064816	5	4	136.4	Pseudodiploria_strigosa_REEFv1___24222	157	5	yes	order	Scleractinia	59	4	6.77	61	2	5	54	3.27869	8.19672	88.5246	55	26	29	0	47.2727	52.7273	0	Dark-Restricted
OG0064856	5	4	156.2	Montipora_efflorescens_SLJPv2___sc0000762.g0002.t1	118	5	yes	order	Scleractinia	59	4	6.77	61	0	59	2	0	96.7213	3.27869	55	27	28	0	49.0909	50.9091	0	Dark-Restricted
OG0064864	5	5	72.6	Porites_compressa_KBHIv1___TS.g29793.t1	75	5	yes	order	Scleractinia	59	5	8.47	61	3	9	49	4.91803	14.7541	80.3279	54	52	2	0	96.2963	3.7037	0	Dark-Restricted
OG0064885	5	4	322.4	Montipora_cactus_SLJPv2___sc0000567.g0006.t1	121	2	yes	order	Scleractinia	59	4	6.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0064937	5	4	144	Porites_compressa_KBHIv1___RNAseq.g17766.t1	109	5	yes	order	Scleractinia	59	4	6.77	61	0	6	55	0	9.83607	90.1639	55	13	41	1	23.6364	74.5455	1.81818	Dark-Restricted
OG0064942	5	5	173.4	Porites_lobata_NAPFv3___00005268	100	5	yes	order	Scleractinia	59	5	8.47	61	0	61	0	0	100	0	54	0	54	0	0	100	0	Dark-Restricted
OG0064944	5	3	174.2	Montipora_capitata_KBHIv3___RNAseq.g32872.t1a	263	5	yes	order	Scleractinia	59	3	5.08	61	0	31	30	0	50.8197	49.1803	56	5	51	0	8.92857	91.0714	0	Dark-Restricted
OG0064951	5	3	272	Porites_astreoides_BBBMv1___07289-RA	99	5	yes	order	Scleractinia	59	3	5.08	61	1	5	55	1.63934	8.19672	90.1639	56	16	40	0	28.5714	71.4286	0	Dark-Restricted
OG0064968	5	3	206	Platygyra_sinensis_SDTHv1___evm.model.contig_28598.2	186	3	yes	order	Scleractinia	59	3	5.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0064969	5	4	138.8	Porites_lobata_NAPFv3___00016529	156	5	yes	order	Scleractinia	59	4	6.77	61	0	61	0	0	100	0	55	11	44	0	20	80	0	Dark-Restricted
OG0064981	5	4	126.4	Porites_evermanni_NAPFv1___00003665	126	5	yes	order	Scleractinia	59	4	6.77	61	0	61	0	0	100	0	55	13	42	0	23.6364	76.3636	0	Dark-Restricted
OG0065042	5	3	106	Porites_lobata_NAPFv3___00037781	75	5	yes	order	Scleractinia	59	3	5.08	61	0	61	0	0	100	0	56	0	56	0	0	100	0	Dark-Restricted
OG0065282	5	5	216.2	Stylophora_pistillata_GAJOv1___4905	253	5	yes	order	Scleractinia	59	5	8.47	61	12	47	2	19.6721	77.0492	3.27869	54	54	0	0	100	0	0	Dark-Restricted
OG0065287	5	5	145.2	Porites_compressa_KBHIv1___RNAseq.g10444.t1	172	5	yes	order	Scleractinia	59	5	8.47	61	0	61	0	0	100	0	54	4	50	0	7.40741	92.5926	0	Dark-Restricted
OG0065362	5	5	258.6	Porites_australiensis_SLJPv1___s0128.g44.t1	376	5	yes	order	Scleractinia	59	5	8.47	61	0	61	0	0	100	0	54	6	48	0	11.1111	88.8889	0	Dark-Restricted
OG0065371	5	4	221.8	Pocillopora_acuta_KBHIv2___RNAseq.g23337.t1c	93	5	yes	order	Scleractinia	59	4	6.77	61	0	61	0	0	100	0	55	16	39	0	29.0909	70.9091	0	Dark-Restricted
OG0065385	5	5	80.2	Pocillopora_acuta_KBHIv2___TS.g9571.t1	121	3	yes	order	Scleractinia	59	5	8.47	61	0	61	0	0	100	0	54	0	54	0	0	100	0	Dark-Restricted
OG0065433	5	4	200	Pocillopora_acuta_LBIDv1___TCONS_00023354.p1	103	2	no	order	Scleractinia	59	4	6.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0065448	5	3	86.4	Pocillopora_cf_effusa_NAPFv3___00014499	75	5	yes	order	Scleractinia	59	3	5.08	61	6	6	49	9.83607	9.83607	80.3279	56	56	0	0	100	0	0	Dark-Restricted
OG0065465	5	3	122.4	Porites_astreoides_BBBMv1___56498-RA	94	4	yes	order	Scleractinia	59	3	5.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0066354	4	4	224.5	Acropora_acuminata_SLJPv1___s0043.g53.t1	320	4	yes	order	Scleractinia	59	4	6.77	61	0	61	0	0	100	0	55	4	51	0	7.27273	92.7273	0	Dark-Restricted
OG0066375	4	4	107.5	Pocillopora_damicornis_SIPAv1___00020173-RA	172	4	yes	order	Scleractinia	59	4	6.77	61	2	6	53	3.27869	9.83607	86.8852	55	30	25	0	54.5455	45.4545	0	Dark-Restricted
OG0066419	4	4	115.5	Acropora_hyacinthus_SLJPv1___s0073.g34.t1	75	3	yes	order	Scleractinia	59	4	6.77	61	0	61	0	0	100	0	55	3	52	0	5.45455	94.5455	0	Dark-Restricted
OG0066444	4	4	78	Acropora_awi_SLJPv1___s0011.g130.t1	76	4	yes	order	Scleractinia	59	4	6.77	61	50	11	0	81.9672	18.0328	0	55	55	0	0	100	0	0	Dark-Restricted
OG0066453	4	4	121.5	Montastraea_cavernosa_REEFv1___108530	110	4	yes	order	Scleractinia	59	4	6.77	61	2	4	55	3.27869	6.55738	90.1639	55	28	27	0	50.9091	49.0909	0	Dark-Restricted
OG0066464	4	4	90.75	Goniastrea_aspera_REEFv1___m1b.44432.m1	45	4	yes	order	Scleractinia	59	4	6.77	61	10	36	15	16.3934	59.0164	24.5902	55	55	0	0	100	0	0	Dark-Restricted
OG0066478	4	4	90	Porites_australiensis_SLJPv1___s0299.g1.t1	73	4	yes	order	Scleractinia	59	4	6.77	61	2	10	49	3.27869	16.3934	80.3279	55	53	2	0	96.3636	3.63636	0	Dark-Restricted
OG0066520	4	4	138	Montipora_cactus_SLJPv2___sc0001006.g0004.t1	146	3	yes	order	Scleractinia	59	4	6.77	61	0	61	0	0	100	0	55	1	54	0	1.81818	98.1818	0	Dark-Restricted
OG0066527	4	4	113	Porites_lutea_OIAUv1.1___m8.11808.m1	79	4	yes	order	Scleractinia	59	4	6.77	61	0	59	2	0	96.7213	3.27869	55	5	50	0	9.09091	90.9091	0	Dark-Restricted
OG0066534	4	4	98.25	Goniastrea_aspera_REEFv1___m1b.22572.m1	35	4	yes	order	Scleractinia	59	4	6.77	61	0	12	49	0	19.6721	80.3279	55	3	52	0	5.45455	94.5455	0	Dark-Restricted
OG0066552	4	4	131.25	Favia_sp_REEFv1___24141	145	3	yes	order	Scleractinia	59	4	6.77	61	12	16	33	19.6721	26.2295	54.0984	55	55	0	0	100	0	0	Dark-Restricted
OG0066559	4	4	212	Galaxea_fascicularis_REEFv1___m1.23125.m1	35	4	yes	order	Scleractinia	59	4	6.77	61	0	6	55	0	9.83607	90.1639	55	0	55	0	0	100	0	Dark-Restricted
OG0066599	4	4	109	Pseudodiploria_strigosa_REEFv1___28228	124	4	yes	order	Scleractinia	59	4	6.77	61	0	6	55	0	9.83607	90.1639	55	12	43	0	21.8182	78.1818	0	Dark-Restricted
OG0066602	4	4	169.25	Acropora_intermedia_SLJPv1___s0393.g7.t1	181	4	yes	order	Scleractinia	59	4	6.77	61	0	61	0	0	100	0	55	17	38	0	30.9091	69.0909	0	Dark-Restricted
OG0066620	4	4	141.75	Acropora_microphthalma_SLJPv1___s0782.g2.t1	295	4	yes	order	Scleractinia	59	4	6.77	61	0	0	61	0	0	100	55	11	4	40	20	7.27273	72.7273	Dark-Restricted
OG0066626	4	4	121.25	Pseudodiploria_strigosa_REEFv1___18035	115	4	yes	order	Scleractinia	59	4	6.77	61	0	50	11	0	81.9672	18.0328	55	9	46	0	16.3636	83.6364	0	Dark-Restricted
OG0066633	4	4	94.25	Porites_lutea_OIAUv1.1___m8.14694.m1	125	4	yes	order	Scleractinia	59	4	6.77	61	2	4	55	3.27869	6.55738	90.1639	55	44	11	0	80	20	0	Dark-Restricted
OG0066639	4	4	88.25	Galaxea_fascicularis_REEFv1___m1.8318.m1	113	4	yes	order	Scleractinia	59	4	6.77	61	0	2	59	0	3.27869	96.7213	55	3	50	2	5.45455	90.9091	3.63636	Dark-Restricted
OG0066640	4	4	122.5	Porites_compressa_KBHIv1___RNAseq.g25569.t1	77	3	yes	order	Scleractinia	59	4	6.77	61	0	61	0	0	100	0	55	0	55	0	0	100	0	Dark-Restricted
OG0066643	4	4	134.25	Galaxea_fascicularis_REEFv1___m1.12130.m1	296	4	yes	order	Scleractinia	59	4	6.77	61	2	1	58	3.27869	1.63934	95.082	55	25	28	2	45.4545	50.9091	3.63636	Dark-Restricted
OG0066650	4	4	108.25	Montastraea_cavernosa_REEFv1___115564	110	4	yes	order	Scleractinia	59	4	6.77	61	6	49	6	9.83607	80.3279	9.83607	55	55	0	0	100	0	0	Dark-Restricted
OG0066655	4	4	128.5	Pocillopora_damicornis_SIPAv1___00002794-RA	141	4	yes	order	Scleractinia	59	4	6.77	61	0	12	49	0	19.6721	80.3279	55	12	43	0	21.8182	78.1818	0	Dark-Restricted
